0.0001262406731257220,0.0021648628171533300,0.0001702070439932870,0.0024451406206935600,0.0003549183311406520,0.0027574216946959500,0.0005084434524178510,0.0030157333239913000,0.0006380467675626280,0.0033057266846299200,0.0007623215788044040,0.0035481946542859100,0.0008694852585904300,0.0037491926923394200,0.0009736563661135730,0.0038914913311600700,0.0010117279598489400,0.0039970651268959000,0.0010145275155082300,0.0039819390513002900,0.0009833509102463720,0.0038986434228718300,0.0009169235127046700,0.0037478159647435000,0.0007923362427391110,0.0034698606468737100,0.0006205086247064170,0.0031148018315434500,0.0004077292396686970,0.0026620500721037400,0.0001189426111523060,0.0021252830047160400,0.0002129428175976500,0.0014607794582843800,0.0005609932704828680,0.0007524050306528810,0.0009620120981708170,0.0000214950086956378,0.0013690541964024300,0.0008820472867228090,0.0017733346903696700,0.0017739587929099800,0.0021773416083306100,0.0027086040936410400,0.0025560578797012600,0.0036991978995502000,0.0029157872777432200,0.0046487473882734800,0.0032146181911230100,0.0056028305552899800,0.0034325099550187600,0.0065421792678535000,0.0036272851284593300,0.0074247089214623000,0.0037118077743798500,0.0082412287592887900,0.0036698449403047600,0.0089344829320907600,0.0035068502184003600,0.0095654567703604700,0.0031966746319085400,0.0100811142474413000,0.0027556787244975600,0.0104807196184993000,0.0021745013073086700,0.0107401739805937000,0.0014602512819692500,0.0108862109482288000,0.0006356188678182660,0.0108852740377188000,0.0003090083482675250,0.0107424417510629000,0.0014012575848028100,0.0104661537334323000,0.0026272591203451200,0.0100698973983526000,0.0039544953033328100,0.0095570376142859500,0.0053821792826056500,0.0089461831375956500,0.0068497769534587900,0.0082141188904643100,0.0084024490788579000,0.0073937680572271400,0.0100089991465211000,0.0064985323697328600,0.0116587886586785000,0.0055586830712854900,0.0133679891005158000,0.0045617083087563500,0.0150538058951497000,0.0035882506053894800,0.0167206227779388000,0.0025542536750435800,0.0183624140918255000,0.0015195538289845000,0.0199524946510792000,0.0004760973097290840,0.0215332601219416000,0.0005158265703357760,0.0230414494872093000,0.0014759289333596800,0.0244629122316837000,0.0023961870465427600,0.0258355271071196000,0.0032710514497011900,0.0270798802375793000,0.0040898453444242500,0.0282262414693832000,0.0048173977993428700,0.0292295292019844000,0.0054993620142340700,0.0301576443016529000,0.0060970718041062400,0.0309780053794384000,0.0066517358645796800,0.0316589176654816000,0.0071310675702989100,0.0322313532233238000,0.0074997534975409500,0.0326925367116928000,0.0078234625980258000,0.0330010913312435000,0.0080628599971532800,0.0332475379109383000,0.0082061011344194400,0.0333795771002770000,0.0082927541807293900,0.9666708707809450000,0.0082784611731767700,0.0332818999886513000,0.0082194572314620000,0.0330850929021835000,0.0080645214766264000,0.0327399782836437000,0.0078444229438901000,0.0322998352348805000,0.0075522027909755700,0.0317288115620613000,0.0071683786809444400,0.0310691371560097000,0.0066749295219779000,0.0302692372351885000,0.0061586853116750700,0.0293872468173504000,0.0055830790661275400,0.0283593405038118000,0.0049263620749115900,0.0272286180406809000,0.0042038923129439400,0.0260277278721333000,0.0034021802712231900,0.0247331056743860000,0.0025884613860398500,0.0233342833817005000,0.0016859915340319300,0.0218872819095850000,0.0007592988549731670,0.0203884858638048000,0.0002173225366277620,0.0187836997210979000,0.0011906959116458900,0.0171537939459085000,0.0021888720802962800,0.0154783995822072000,0.0031356955878436600,0.0137771451845765000,0.0040784515440464000,0.0120600163936615000,0.0049800788983702700,0.0103828608989716000,0.0058485949411988300,0.0087384376674890500,0.0066503710113465800,0.0071457186713814700,0.0073569728992879400,0.0056016487069428000,0.0079564051702618600,0.0041393917053937900,0.0085131190717220300,0.0027789708692580500,0.0089101037010550500,0.0015100380405783700,0.0091808391734957700,0.0004082321247551590,0.0093220900744199800,0.0006070042145438490,0.0093013746663928000,0.0014870276208967000,0.0091564431786537200,0.0022681916598230600,0.0088941911235451700,0.0028670895844698000,0.0084893545135855700,0.0033264742232859100,0.0080090984702110300,0.0036453872453421400,0.0073951436206698400,0.0038237548433244200,0.0066444086842238900,0.0039244862273335500,0.0058247041888535000,0.0039218938909471000,0.0049106306396424800,0.0038145186845213200,0.0039478400722146000,0.0036230836994946000,0.0029409280978143200,0.0033413842320442200,0.0019153987523168300,0.0030067677143961200,0.0008867110009305180,0.0026544253341853600,0.0001185422006528820,0.0022315776441246300,0.0010892604477703600,0.0018285736441612200,0.0019633113406598600,0.0014500577235594400,0.0027906077448278700,0.0010687801986932800,0.0035672818776220100,0.0007245534798130390,0.0042587043717503600,0.0003981291956733910,0.0048181093297898800,0.0001187220696010630,0.0052910074591636700,0.0001324335316894580,0.0056334547698497800,0.0003122598573099820,0.0058500836603343500,0.0004122914979234340,0.0059679872356355200,0.0004925635876134040,0.0059925434179604100,0.0005418714135885240,0.0059222518466413000,0.0004912902950309220,0.0057684984058141700,0.0004022697976324710,0.0055362214334309100,0.0002692384005058560,0.0052076433785259700,0.0000950209578149952,0.0048082736320793600,0.0001298207207582890,0.0043573933653533500,0.0003541796177160000,0.0039060020353645100,0.0005732629797421400,0.0034371565561741600,0.0008090160554274920,0.0029449039138853600,0.0010510833235457500,0.0025247603189200200,0.0014258770970627700,0.0018794173374772100,0.0015530661912635000,0.0013426266377791800,0.0017012720927596100,0.0008328428375534710,0.0018208158435300000,0.0004029307747259740,0.0019164551049470900,0.0000271803437499329,0.0019628643058240400,0.0003413625818211590,0.0019743104930967100,0.0006739049567840990,0.0019483140204101800,0.0009410166530869900,0.0019318759441375700,0.0011210078373551400,0.0018641928909346500,0.0012758596567437100,0.0017942759441211800,0.0013869451358914400,0.0016421669861301800,0.0014855016488581900,0.0014954636571928900,0.0015391667839139700,0.0013180467067286400,0.0015444910386577200,0.0011416468769311900,0.0015332832699641600,0.0009480754961259660,0.0014923997223377200,0.0007351803360506890,0.0013820091262459800,0.0005310911219567060,0.0012565576471388300,0.0003107796364929530,0.0011383134406060000,0.0000966135994531214,0.0010417792946100200,0.0000913571711862460,0.0009094453416764740,0.0002666976361069830,0.0007753015379421410,0.0003791917406488210,0.0006574902799911800,0.0005392514867708090,0.0005307542160153390,0.0006921200547367330,0.0004291452059987930,0.0008227405487559740,0.0003035389818251130,0.0009544632048346100,0.0001905620301840830,0.0010037419851869300,0.0001150710741057990,0.0010281248250976200,0.0000364700426871423,0.0010886364616453600,0.0000147067894431530,0.0010854249121621300,0.0000306658293993678,0.0010556461056694400,0.0000990442276815884,0.0010197481606155600,0.0001161092586698940,0.0009706247365102170,0.0001567150029586630,0.0009378328686580060,0.0001511107984697450,0.0008685405482538040,0.0001371636317344380,0.0008030321332626050,0.0001270632928935810,0.0007653628708794710,0.0000922425533644855,0.0006978043820708990,0.0001007851533358920,0.0006073512486182150,0.0000754799111746252,0.0005387772107496860,0.0000425731450377498,0.0004332415410317480,0.0000354758922185283,0.0003675594925880430,0.0000329231479554437,0.0003149318508803840,0.0000083781624198309,0.0002744208031799640,0.0000090609491962823,0.0002284513902850450,0.0000066985185185331,0.0001618016394786540,0.0000469535225420259,0.0001189440736197870,0.0000506042961205822,0.0000894577096914873,0.0000563700414204504,0.0000595937053731177,0.0000526687690580729,0.0000320973304042127,0.0000606804096605629,0.0000056945114010887,0.0000652504895697348,0.0000320646686304826,0.0000721074029570445,0.0000569540789001621,0.0000850452415761538,0.0000570105985389091,0.0000950982066569850,0.0000992193308775313,0.0000904165644897148,0.0001188332462334070,0.0001198342652060090,0.0001085643089027140,0.0001260514254681770,0.0001263882732018830,0.0001427886163583030,0.0000930708265514113,0.0001406193769071250,0.0001070052094291900,0.0001316190900979560,0.0000752526393625885,0.0001448262191843240,0.0000680882367305458,0.0001612661872059110,0.0000757588932174258,0.0001725597394397480,0.0000277659855782986,0.0002683102502487600,0.0001434064615750690,0.0002125281753251330,0.0001787476066965610,0.0001950478181242940,0.0001558045769343150,0.0001856383896665650,0.0001006264501484110,0.0001729237701511010,0.0000903877080418170,0.0001761503372108560,0.0001031935025821440,0.0001584427373018120,0.0000740466493880376,0.0001541176316095520,0.0000442920645582490,0.0001750455849105490,0.0000417217561334837,0.0001659481786191460,0.0000295104218821507,0.0001620406110305340,0.0000097939373517875,0.0001460989878978580,0.0000055631171562709,0.0001241252903128040,0.0000271828357654158,0.0001006959500955420,0.0000227967648243066,0.0000751378756831400,0.0000479825066577178,0.0000606437788519543,0.0000457246969745029,0.0000054138631639944,0.0000158859475050122,0.0000374847149942070,0.0000575613230466843,0.0000496738248330075,0.0000608609007031191,0.0000487637844344135,0.0000542676061741076,0.0000741965850465931,0.0000602898544457275,0.0000824171875137836,0.0000412657136621419,0.0000754225548007526,0.0000429654755862430,0.0000777801469666883,0.0000359314908564556,0.0000979533651843667,0.0000315002907882445,0.0001093094397219830,0.0000562908026040532,0.0001025486999424170,0.0000737622976885177,0.0001251762005267660,0.0000988486281130463,0.0001288878847844900,0.0001124442642321810,0.0001236882235389200,0.0000884134860825725,0.0001329541846644130,0.0000621152794337831,0.0001060024078469720,0.0000377600990759674,0.0001023417571559550,0.0000286209779005731,0.0000985954320640303,0.0000132509303512052,0.0000952623595367186,0.0000011015589507224,0.0001053065789164980,0.0000275431939371629,0.0001329292135778810,0.0000227809377975063,0.0001333294057985770,0.0000158952752826735,0.0001358762092422690,0.0000166977497428888,0.0001198930112877860,0.0000154302178998478,0.0000582504871999845,0.0000120669610623736,0.0000611969371675514,0.0000186397464858601,0.0000533633938175626,0.0000141020418595872,0.0000293784833047539,0.0000055194682317961,0.0000112956704469980,0.0000259424905380001,0.0000272925681201741,0.0000298637587548001,0.0000227304099098546,0.0000301498293993063,0.0000236159175983630,0.0000109350794446073,0.0000761700284783728,0.0000280787407973548,0.0000495460008096416,0.0000428062812716235,0.0000644561150693335,0.0000231346475629834,0.0000684899423504248,0.0000260776323557366,0.0000833578014862724,0.0000513662671437487,0.0000624718813924119,0.0000939507153816521,0.0000728458398953080,0.0001070947546395470,0.0000592249089095276,0.0001082581948139700,0.0000394085473089945,0.0001055431130225770,0.0000412954686908051,0.0001139088417403400,0.0000125305241454043,0.0001198716199724000,0.0000016175375776584,0.0001039470225805420,0.0000435482397733722,0.0000973069691099227,0.0000500138048664667,0.0000938774755923078,0.0000336874400090892,0.0000883260800037533,0.0000071845506681711,0.0000716803479008377,0.0000212317718251143,0.0000759207250666805,0.0000395216084143613,0.0000884672481333837,0.0000422385637648404,0.0000991579145193100,0.0000484711890749168,0.0000718470837455243,0.0000701980243320577,0.0000602978907409124,0.0001153102639364080,0.0000567987335671205,0.0001109300355892630,0.0000264224909187760,0.0001005253288894890,0.0000193508767551975,0.0000851865188451484,0.0000003911837040960,0.0000824262315290980,0.0000203994022740517,0.0000751626212149859,0.0000203409599635052,0.0000786140226409771,0.0000162522719620029,0.0000899302322068252,0.0000014436936908169,0.0000781816488597542,0.0000334374490194023,0.0000694982663844712,0.0000465524208266288,0.0000499939560540952,0.0000625571483396925,0.0000404784150305204,0.0000723224584362470,0.0000134116371555137,0.0000674305556458421,0.0000143876595757320,0.0000527170304849278,0.0000157997292262735,0.0000615092867519707,0.0000023623733795830,0.0000489294143335428,0.0000205349479074357,0.0000495098174724262,0.0000223863607970998,0.0000181324376171688,0.0000236772702919552,0.0000059235808294034,0.0000195883949345443,0.0000295939389616251,0.0000441055526607670,0.0000252545596595155,0.0000112573889055057,0.0000235851603065385,0.0000272744327958208,0.0000025428489607293,0.0000061863615883340,0.0000191487361007603,0.0000034598283491505,0.0000094087645265972,0.0000020936008695571,0.0000085377196228365,0.0000030591295399063,0.0000130568050735747,0.0000186894194484921,0.0000148600802276633,0.0000168966253113467,0.0000256719140452333,0.0000287163256871281,0.0000110149967440520,0.0000238199081650237,0.0000014151264622342,0.0000085421306721401,0.0000267765444732504,0.0000222119160753209,0.0000264199006778654,0.0000325673609040678,0.0000414611749874894,0.0000158617749548284,0.0000541179797437508,0.0000037634663385688,0.0000249883159995079,0.0000094034494395601,0.0000595957972109318,0.0000092590335043497,0.0000639765639789403,0.0000013240569387563,0.0000728615559637547,0.0000334691285388544,0.0000704287012922578,0.0000242216265178286,0.0000665977713651955,0.0000034504419090808,0.0000424401841883082,0.0000140982619996066,0.0000527612610312644,0.0000264738318946911,0.0000273153036687290,0.0000539991306141019,0.0000388300504710060,0.0000762152340030298,0.0000167076304933289,0.0000312166521325707,0.0000273989389825147,0.0000450748993898742,0.0000175440582097508,0.0000340375809173565,0.0000155382895172806,0.0000352139759343118,0.0000243214599322528,0.0000050030557758873,0.0000253072212217376,0.0000129941136037814,0.0000205062387976795,0.0000139240055432310,0.0000256915845966432,0.0000168797723745229,0.0000304294135275995,0.0000253979906119639,0.0000271109875029651,0.0000307896516460460,0.0000296470170724206,0.0000255517043115105,0.0000167793386935955,0.0000315591641992796,0.0000249980221269652,0.0000657499913359061,0.0000270635118795326,0.0000289885338133900,0.0000061963673942955,0.0000288368919427739,0.0000164156990649644,0.0000352429233316798,0.0000297313581540948,0.0000190455084521091,0.0000309263668896165,0.0000123186327982694,0.0000369505251001101,0.0000398164302168880,0.0000157638460223097,0.0000452459244115744,0.0000004381047631341,0.0000203413601411739,0.0000047320895646408,0.0000200452759600012,0.0000072150855885411,0.0000247360130742891,0.0000188433841685765,0.0000269049451162573,0.0000365014966519084,0.0000117719328045496,0.0000450327024736907,0.0000074508320722089,0.0000514242783538066,0.0000006711154583172,0.0000179268099600449,0.0000256081420957344,0.0000200613012566464,0.0000277150993497344,0.0000087546532085980,0.0000472311949124560,0.0000256127514148830,0.0000715225396561436,0.0000020065972421435,0.0000579622937948443,0.0000210398447961779,0.0000554431499040220,0.0000219203557207948,0.0000467749123345129,0.0000001993723373062,0.0000084882076407666,0.0000058597038332664,0.0000191467024706071,0.0000058512237046671,0.0000027546429919312,0.0000169684335560305,0.0000029937668841740,0.0000332515483023599,0.0000372697249986231,0.0000419214957219083,0.0000453131833637599,0.0000259825137618464,0.0000263169513345929,0.0000566209237149451,0.0000406479339289945,0.0000173996395460563,0.0000162928135978291,0.0000127764151329757,0.0000459996590507217,0.0000174054348462960,0.0000395603092329111,0.0000093272656158661,0.0000451228406745940,0.0000111603012555861,0.0000016286805930577,0.0000298520517389989,0.0000110105365820345,0.0000257207793765701,0.0000006015761186973,0.0000023605816750205,0.0000082004271462211,0.0000136698563437676,0.0000110342098196270,0.0000148404378705891,0.0000382335128961131,0.0000494782143505290,0.0000497177788929548,0.0000446390076831449,0.0000493370280310046,0.0000309345123241656,0.0000193734194908757,0.0000167127291206270,0.0000278900024568429,0.0000176829071278917,0.0000580337182327639,0.0000113542346298345,0.0000432174419984221,0.0000116324063128559,0.0000277223825833062,0.0000061339501371549,0.0000207138655241579,0.0000003759541584714,0.0000258075579040451,0.0000108411304609035,0.0000127184212033171,0.0000282191012956901,0.0000186125216714572,0.0000119300993901561,0.0000362065766239539,0.0000171151932590874,0.0000122943865790148,0.0000607802030572202,0.0000069418847488123,0.0000558621723030228,0.0000305850990116596,0.0000373287221009377,0.0000320317776640877,0.0000665335828671232,0.0000370520065189339,0.0000489058984385338,0.0000262473349721404,0.0000418308554799296,0.0000146667225635611,0.0000259285316133173,0.0000060683128140227,0.0000030340661396622,0.0000195042521227151,0.0000336072334903292,0.0000032156019642571,0.0000351437229255680,0.0000151038511830848,0.0000333007119479589,0.0000226597276196117,0.0000162410633492982,0.0000724611236364581,0.0000064900859797490,0.0000572236422158312,0.0000118786174425622,0.0000529658755112905,0.0000560366061108653,0.0000494425767101347,0.0000374726441805251,0.0000518058368470520,0.0000330319926433731,0.0000699787051416934,0.0000205548149097012,0.0000643153907731175,0.0000129094451040146,0.0000360732155968435,0.0000033931037251023,0.0000345169282809366,0.0000118890138764982,0.0000300691644952167,0.0000293648863589624,0.0000125466904137284,0.0000194649546756409,0.0000029639472813869,0.0000170016719494015,0.0000024084108645184,0.0000098233986136620,0.0000094803917818354,0.0000113963287731167,0.0000237356744037243,0.0000019415988390392,0.0000113337719085393,0.0000438332463090774,0.0000283339413726935,0.0000471434213977773,0.0000764114738558419,0.0000272661272902042,0.0000652300368528813,0.0000053658864089812,0.0000229482957365690,0.0000197970693989191,0.0000165594301506644,0.0000421776894654613,0.0000195323591469787,0.0000408372397942003,0.0000146277479871060,0.0000154484023369150,0.0000171510291693266,0.0000060672714425891,0.0000004440977079412,0.0000161717107403092,0.0000039048445614753,0.0000280409967672313,0.0000050933226702910,0.0000179669204953825,0.0000212421073229052,0.0000019854712718370,0.0000239765740843723,0.0000136254711833317,0.0000222066119022202,0.0000155844172695652,0.0000176243520400021,0.0000067027121986030,0.0000037603999771818,0.0000097088050097227,0.0000169315844686935,0.0000043391214603616,0.0000272784491244238,0.0000254078240686795,0.0000487163451907691,0.0000411300388805103,0.0000746916921343654,0.0000528464879607782,0.0001125596390920690,0.0000396477516915184,0.0001120576562243510,0.0000687881110934541,0.0000876359772519209,0.0000422044904553331,0.0000785559896030463,0.0000174493834492750,0.0000705944039509632,0.0000060125662457722,0.0000662291204207577,0.0000180262595677050,0.0000598589504079428,0.0000139747362482012,0.0000747552257962525,0.0000113250471258652,0.0000558283209102228,0.0000131555007101269,0.0000405559003411327,0.0000197943099919939,0.0000224365594476694,0.0000204126245080261,0.0000040908789742389,0.0000170431958395056,0.0000217761189560406,0.0000177604724740377,0.0000174192609847523,0.0000002158140404163,0.0000278362658718834,0.0000082827600635937,0.0000208343335543759,0.0000316647528961767,0.0000147510872920975,0.0000779495894676074,0.0000491282044094987,0.0000953469061641954,0.0000504170893691480,0.0000893512333277613,0.0000493694678880274,0.0000784003204898909,0.0000440889525634702,0.0000837035695440136,0.0000536856387043372,0.0000565911395824514,0.0000453732973255683,0.0000514607381774113,0.0000611865543760359,0.0000566435483051464,0.0000371066053048708,0.0000359234873030800,0.0000073359819907637,0.0000118512743938481,0.0000081635607784847,0.0000227743639698019,0.0000281043994618813,0.0000061324085436354,0.0000194412878045114,0.0000415419017372187,0.0000127424227684969,0.0000604109845880885,0.0000275540569418808,0.0000597655125602614,0.0000210107227758272,0.0000649468784104101,0.0000051975675887661,0.0000653865936328657,0.0000242980950133642,0.0000828558622743003,0.0000380865240003914,0.0000933359624468721,0.0000165012443176238,0.0001016992318909620,0.0000450087791250553,0.0001019306364469230,0.0000639838690403849,0.0000934002309804782,0.0000698778676451184,0.0000627621993771754,0.0000803414804977365,0.0000932141847442836,0.0000555579936190043,0.0001095286643248980,0.0000733197521185502,0.0001138524239650000,0.0000597793659835588,0.0001105854098568670,0.0000572053613723256,0.0001210560440085830,0.0000501050599268638,0.0001149404197349210,0.0000353225186700001,0.0000856798214954324,0.0000215913514693966,0.0000646945991320536,0.0000122196588563384,0.0000473205691378098,0.0000241751149587799,0.0000439620671386365,0.0000300491938105552,0.0000111484951048624,0.0000184247182914987,0.0000086318250396289,0.0000040158583942684,0.0000222596718231216,0.0000241865764110116,0.0000169918457686435,0.0000236537798627978,0.0000194276763068046,0.0000364634906873107,0.0000534220998815727,0.0000321859333780594,0.0000457636997452937,0.0000431898697570432,0.0000263001620623982,0.0000299704570352333,0.0000154231347551104,0.0000338478785124607,0.0000120680042527965,0.0000325036744470708,0.0000317642152367625,0.0000288936207653023,0.0000001971430094727,0.0000573887264181394,0.0000242181704379618,0.0000431899788964074,0.0000168189599207835,0.0000171166248037480,0.0000202234205062268,0.0000202905903279316,0.0000098167656688020,0.0000231506128329784,0.0000080649815572542,0.0000128892024804372,0.0000357194330717903,0.0000250951106863795,0.0000381704630854074,0.0000200644008145900,0.0000081190482887905,0.0000184250420716126,0.0000184458749572514,0.0000264794052782236,0.0000139084368129261,0.0000264976988546550,0.0000239732289628591,0.0000202001683646813,0.0000214852243516361,0.0000140010852192063,0.0000201789425773313,0.0000109114462247817,0.0000788008837844245,0.0000004527946941835,0.0000850846190587618,0.0000049271147872787,0.0001063695817720150,0.0000398820848204196,0.0001156665457529020,0.0000945853098528460,0.0001060959548340180,0.0000633649033261463,0.0000879484214237891,0.0000731245600036345,0.0000617255791439675,0.0000732185144443065,0.0000773295396356843,0.0000830942153697833,0.0000673906397423707,0.0000777944296714850,0.0000805763629614376,0.0000524139104527421,0.0000089263203335577,0.0000000692040416084,0.0000261589211731916,0.0000062305134633789,0.0000088941142166732,0.0000210042708204128,0.0000013783728718408,0.0000084395069279708,0.0000187272489711177,0.0000455476765637286,0.0000280952262983192,0.0000521624206157867,0.0000406940198445227,0.0000188867325050524,0.0000151454796650796,0.0000337161436618771
